Date;Waterlevel
04.12.2018;1462.49
05.12.2018;1462.5
06.12.2018;1462.5
07.12.2018;1462.49
08.12.2018;1462.49
09.12.2018;1462.49
10.12.2018;1462.49
11.12.2018;1462.5
12.12.2018;1462.51
13.12.2018;1462.51
14.12.2018;1462.51
15.12.2018;1462.5
16.12.2018;1462.5
17.12.2018;1462.5
18.12.2018;1462.51
19.12.2018;1462.51
20.12.2018;1462.52
21.12.2018;1462.52
22.12.2018;1462.53
23.12.2018;1462.53
24.12.2018;1462.54
25.12.2018;1462.54
26.12.2018;1462.54
27.12.2018;1462.53
28.12.2018;1462.54
29.12.2018;1462.54
30.12.2018;1462.53
31.12.2018;1462.53
01.01.2019;1462.52
02.01.2019;1462.53
03.01.2019;1462.53
04.01.2019;1462.52
05.01.2019;1462.51
06.01.2019;1462.5
07.01.2019;1462.49
08.01.2019;1462.48
09.01.2019;1462.46
10.01.2019;1462.46
11.01.2019;1462.46
12.01.2019;1462.46
13.01.2019;1462.46
14.01.2019;1462.45
15.01.2019;1462.45
16.01.2019;1462.45
17.01.2019;1462.45
18.01.2019;1462.46
01.08.2019;1462.39
02.08.2019;1462.39
03.08.2019;1462.39
04.08.2019;1462.38
05.08.2019;1462.37
06.08.2019;1462.37
07.08.2019;1462.36
08.08.2019;1462.36
09.08.2019;1462.36
10.08.2019;1462.36
11.08.2019;1462.35
12.08.2019;1462.35
13.08.2019;1462.34
14.08.2019;1462.34
15.08.2019;1462.33
16.08.2019;1462.32
17.08.2019;1462.31
18.08.2019;1462.3
19.08.2019;1462.3
20.08.2019;1462.3
21.08.2019;1462.3
22.08.2019;1462.3
23.08.2019;1462.29
24.08.2019;1462.28
25.08.2019;1462.27
26.08.2019;1462.26
27.08.2019;1462.26
28.08.2019;1462.25
29.08.2019;1462.25
30.08.2019;1462.25
31.08.2019;1462.25
01.09.2019;1462.26
02.09.2019;1462.27
03.09.2019;1462.27
04.09.2019;1462.27
05.09.2019;1462.26
06.09.2019;1462.25
07.09.2019;1462.24
08.09.2019;1462.23
09.09.2019;1462.22
10.09.2019;1462.21
11.09.2019;1462.2
12.09.2019;1462.2
13.09.2019;1462.2
14.09.2019;1462.21
15.09.2019;1462.22
16.09.2019;1462.23
17.09.2019;1462.23
18.09.2019;1462.25
19.09.2019;1462.25
20.09.2019;1462.24
21.09.2019;1462.23
22.09.2019;1462.23
23.09.2019;1462.22
24.09.2019;1462.22
25.09.2019;1462.21
26.09.2019;1462.21
27.09.2019;1462.22
28.09.2019;1462.22
29.09.2019;1462.23
30.09.2019;1462.25
01.10.2019;1462.25
02.10.2019;1462.25
03.10.2019;1462.28
04.10.2019;1462.27
05.10.2019;1462.27
06.10.2019;1462.26
07.10.2019;1462.25
08.10.2019;1462.25
09.10.2019;1462.25
10.10.2019;1462.25
11.10.2019;1462.24
12.10.2019;1462.23
13.10.2019;1462.25
14.10.2019;1462.26
15.10.2019;1462.26
16.10.2019;1462.26
17.10.2019;1462.26
18.10.2019;1462.26
19.10.2019;1462.26
20.10.2019;1462.25
21.10.2019;1462.24
22.10.2019;1462.25
23.10.2019;1462.26
24.10.2019;1462.26
25.10.2019;1462.26
26.10.2019;1462.27
27.10.2019;1462.28
28.10.2019;1462.29
29.10.2019;1462.29
30.10.2019;1462.3
31.10.2019;1462.3
01.11.2019;1462.3
02.11.2019;1462.29
03.11.2019;1462.29
04.11.2019;1462.28
05.11.2019;1462.27
06.11.2019;1462.26
07.11.2019;1462.26
08.11.2019;1462.27
09.11.2019;1462.26
10.11.2019;1462.25
11.11.2019;1462.24
12.11.2019;1462.25
13.11.2019;1462.25
14.11.2019;1462.25
15.11.2019;1462.25
16.11.2019;1462.25
17.11.2019;1462.26
18.11.2019;1462.27
19.11.2019;1462.27
20.11.2019;1462.27
21.11.2019;1462.27
22.11.2019;1462.27
23.11.2019;1462.27
24.11.2019;1462.28
25.11.2019;1462.31
26.11.2019;1462.33
27.11.2019;1462.35
28.11.2019;1462.37
29.11.2019;1462.36
30.11.2019;1462.37
01.12.2019;1462.36
02.12.2019;1462.38
03.12.2019;1462.4
04.12.2019;1462.4
05.12.2019;1462.43
06.12.2019;1462.47
07.12.2019;1462.47
08.12.2019;1462.48
09.12.2019;1462.5
10.12.2019;1462.51
11.12.2019;1462.53
12.12.2019;1462.54
13.12.2019;1462.55
14.12.2019;1462.55
15.12.2019;1462.55
16.12.2019;1462.55
17.12.2019;1462.56
18.12.2019;1462.57
19.12.2019;1462.56
20.12.2019;1462.57
21.12.2019;1462.58
22.12.2019;1462.59
23.12.2019;1462.6
24.12.2019;1462.61
25.12.2019;1462.61
26.12.2019;1462.63
27.12.2019;1462.64
28.12.2019;1462.64
29.12.2019;1462.65
30.12.2019;1462.66
31.12.2019;1462.67
01.01.2020;1462.67
02.01.2020;1462.67
03.01.2020;1462.67
04.01.2020;1462.66
05.01.2020;1462.65
06.01.2020;1462.65
07.01.2020;1462.65
08.01.2020;1462.65
09.01.2020;1462.65
10.01.2020;1462.66
11.01.2020;1462.65
12.01.2020;1462.67
13.01.2020;1462.68
14.01.2020;1462.66
15.01.2020;1462.65
16.01.2020;1462.66
17.01.2020;1462.66
18.01.2020;1462.65
19.01.2020;1462.65
20.01.2020;1462.65
21.01.2020;1462.65
22.01.2020;1462.65
23.01.2020;1462.65
24.01.2020;1462.65
25.01.2020;1462.65
26.01.2020;1462.65
27.01.2020;1462.66
28.01.2020;1462.66
29.01.2020;1462.66
30.01.2020;1462.68
31.01.2020;1462.69
01.02.2020;1462.7
02.02.2020;1462.7
03.02.2020;1462.72
04.02.2020;1462.73
05.02.2020;1462.74
06.02.2020;1462.74
07.02.2020;1462.74
08.02.2020;1462.74
09.02.2020;1462.74
10.02.2020;1462.74
11.02.2020;1462.75
12.02.2020;1462.75
13.02.2020;1462.74
14.02.2020;1462.75
15.02.2020;1462.75
16.02.2020;1462.75
17.02.2020;1462.75
18.02.2020;1462.75
19.02.2020;1462.75
20.02.2020;1462.75
21.02.2020;1462.75
22.02.2020;1462.74
23.02.2020;1462.73
24.02.2020;1462.72
25.02.2020;1462.72
26.02.2020;1462.73
27.02.2020;1462.73
28.02.2020;1462.72
29.02.2020;1462.73
01.03.2020;1462.72
02.03.2020;1462.72
03.03.2020;1462.73
04.03.2020;1462.73
05.03.2020;1462.72
06.03.2020;1462.73
07.03.2020;1462.73
08.03.2020;1462.73
09.03.2020;1462.73
10.03.2020;1462.73
11.03.2020;1462.74
12.03.2020;1462.73
13.03.2020;1462.74
14.03.2020;1462.75
15.03.2020;1462.75
16.03.2020;1462.74
17.03.2020;1462.74
18.03.2020;1462.74
19.03.2020;1462.73
20.03.2020;1462.75
21.03.2020;1462.78
22.03.2020;1462.8
23.03.2020;1462.81
24.03.2020;1462.83
25.03.2020;1462.86
26.03.2020;1462.86
27.03.2020;1462.86
28.03.2020;1462.86
29.03.2020;1462.86
30.03.2020;1462.85
31.03.2020;1462.85
01.04.2020;1462.85
02.04.2020;1462.85
03.04.2020;1462.84
04.04.2020;1462.84
05.04.2020;1462.84
06.04.2020;1462.84
07.04.2020;1462.83
08.04.2020;1462.83
09.04.2020;1462.83
10.04.2020;1462.84
11.04.2020;1462.84
12.04.2020;1462.84
13.04.2020;1462.84
14.04.2020;1462.85
15.04.2020;1462.85
16.04.2020;1462.86
17.04.2020;1462.86
18.04.2020;1462.87
19.04.2020;1462.87
20.04.2020;1462.86
21.04.2020;1462.87
22.04.2020;1462.87
23.04.2020;1462.89
24.04.2020;1462.92
25.04.2020;1462.95
26.04.2020;1462.96
27.04.2020;1462.96
28.04.2020;1462.98
29.04.2020;1463
30.04.2020;1463.02
01.05.2020;1463.04
02.05.2020;1463.04
03.05.2020;1463.02
04.05.2020;1463.03
05.05.2020;1463.06
06.05.2020;1463.08
07.05.2020;1463.1
08.05.2020;1463.12
09.05.2020;1463.14
10.05.2020;1463.16
11.05.2020;1463.16
12.05.2020;1463.15
13.05.2020;1463.14
14.05.2020;1463.14
15.05.2020;1463.14
16.05.2020;1463.14
17.05.2020;1463.14
18.05.2020;1463.14
19.05.2020;1463.16
20.05.2020;1463.16
21.05.2020;1463.15
22.05.2020;1463.16
23.05.2020;1463.15
24.05.2020;1463.15
25.05.2020;1463.14
26.05.2020;1463.13
27.05.2020;1463.13
28.05.2020;1463.12
29.05.2020;1463.11
30.05.2020;1463.1
31.05.2020;1463.09
01.06.2020;1463.1
02.06.2020;1463.09
03.06.2020;1463.08
04.06.2020;1463.06
05.06.2020;1463.05
06.06.2020;1463.05
07.06.2020;1463.04
08.06.2020;1463.04
09.06.2020;1463.03
10.06.2020;1463.03
11.06.2020;1463.07
12.06.2020;1463.05
13.06.2020;1463.06
14.06.2020;1463.06
15.06.2020;1463.07
16.06.2020;1463.07
17.06.2020;1463.09
18.06.2020;1463.08
19.06.2020;1463.07
20.06.2020;1463.08
21.06.2020;1463.07
22.06.2020;1463.07
23.06.2020;1463.06
24.06.2020;1463.06
25.06.2020;1463.05
26.06.2020;1463.05
27.06.2020;1463.05
28.06.2020;1463.04
29.06.2020;1463.04
30.06.2020;1463.03
01.07.2020;1463.02
02.07.2020;1463.01
03.07.2020;1463
04.07.2020;1463
05.07.2020;1463
06.07.2020;1463
07.07.2020;1462.99
08.07.2020;1462.98
09.07.2020;1462.97
10.07.2020;1462.96
11.07.2020;1462.95
12.07.2020;1462.94
13.07.2020;1462.93
14.07.2020;1462.92
15.07.2020;1462.91
16.07.2020;1462.94
17.07.2020;1462.94
18.07.2020;1462.94
19.07.2020;1462.94
20.07.2020;1462.93
21.07.2020;1462.93
22.07.2020;1462.94
23.07.2020;1462.94
24.07.2020;1462.94
25.07.2020;1462.94
26.07.2020;1462.94
27.07.2020;1462.93
28.07.2020;1462.92
29.07.2020;1462.89
30.07.2020;1462.88
31.07.2020;1462.87
01.08.2020;1462.86
02.08.2020;1462.85
03.08.2020;1462.85
04.08.2020;1462.89
05.08.2020;1462.88
06.08.2020;1462.85
07.08.2020;1462.83
08.08.2020;1462.81
09.08.2020;1462.81
10.08.2020;1462.79
11.08.2020;1462.77
12.08.2020;1462.75
13.08.2020;1462.76
14.08.2020;1462.73
15.08.2020;1462.72
16.08.2020;1462.71
17.08.2020;1462.7
18.08.2020;1462.69
19.08.2020;1462.69
20.08.2020;1462.7
21.08.2020;1462.68
22.08.2020;1462.68
23.08.2020;1462.67
24.08.2020;1462.66
25.08.2020;1462.65
26.08.2020;1462.65
27.08.2020;1462.66
28.08.2020;1462.66
29.08.2020;1462.66
30.08.2020;1462.65
31.08.2020;1462.64
01.09.2020;1462.63
02.09.2020;1462.63
03.09.2020;1462.61
04.09.2020;1462.59
05.09.2020;1462.58
06.09.2020;1462.59
07.09.2020;1462.6
08.09.2020;1462.61
09.09.2020;1462.62
10.09.2020;1462.62
11.09.2020;1462.61
12.09.2020;1462.61
13.09.2020;1462.61
14.09.2020;1462.6
15.09.2020;1462.59
16.09.2020;1462.58
17.09.2020;1462.59
18.09.2020;1462.6
19.09.2020;1462.6
20.09.2020;1462.6
21.09.2020;1462.6
22.09.2020;1462.61
23.09.2020;1462.62
24.09.2020;1462.62
25.09.2020;1462.63
26.09.2020;1462.63
27.09.2020;1462.64
28.09.2020;1462.64
29.09.2020;1462.65
30.09.2020;1462.67
01.10.2020;1462.66
02.10.2020;1462.66
03.10.2020;1462.66
04.10.2020;1462.64
05.10.2020;1462.62
06.10.2020;1462.62
07.10.2020;1462.6
08.10.2020;1462.62
09.10.2020;1462.6
10.10.2020;1462.62
11.10.2020;1462.62
12.10.2020;1462.63
13.10.2020;1462.65
14.10.2020;1462.66
15.10.2020;1462.65
16.10.2020;1462.64
17.10.2020;1462.65
18.10.2020;1462.65
19.10.2020;1462.65
20.10.2020;1462.66
21.10.2020;1462.66
22.10.2020;1462.67
23.10.2020;1462.65
24.10.2020;1462.65
25.10.2020;1462.64
26.10.2020;1462.66
27.10.2020;1462.66
28.10.2020;1462.65
29.10.2020;1462.63
30.10.2020;1462.64
31.10.2020;1462.66
01.11.2020;1462.65
02.11.2020;1462.65
03.11.2020;1462.65
04.11.2020;1462.66
05.11.2020;1462.67
06.11.2020;1462.67
07.11.2020;1462.68
08.11.2020;1462.68
09.11.2020;1462.68
10.11.2020;1462.68
11.11.2020;1462.68
12.11.2020;1462.68
13.11.2020;1462.69
14.11.2020;1462.69
15.11.2020;1462.69
16.11.2020;1462.7
17.11.2020;1462.7
18.11.2020;1462.7
19.11.2020;1462.71
20.11.2020;1462.72
21.11.2020;1462.74
22.11.2020;1462.72
23.11.2020;1462.72
24.11.2020;1462.73
25.11.2020;1462.74
26.11.2020;1462.74
27.11.2020;1462.75
28.11.2020;1462.75
29.11.2020;1462.76
30.11.2020;1462.76
01.12.2020;1462.77
02.12.2020;1462.77
03.12.2020;1462.79
04.12.2020;1462.78
05.12.2020;1462.78
06.12.2020;1462.79
07.12.2020;1462.79
08.12.2020;1462.81
09.12.2020;1462.79
10.12.2020;1462.8
11.12.2020;1462.82
12.12.2020;1462.81
13.12.2020;1462.8
14.12.2020;1462.78
15.12.2020;1462.78
16.12.2020;1462.78
17.12.2020;1462.8
18.12.2020;1462.81
19.12.2020;1462.81
20.12.2020;1462.82
21.12.2020;1462.81
22.12.2020;1462.8
23.12.2020;1462.79
24.12.2020;1462.79
25.12.2020;1462.79
26.12.2020;1462.78
27.12.2020;1462.79
28.12.2020;1462.79
29.12.2020;1462.78
30.12.2020;1462.78
31.12.2020;1462.78
01.01.2021;1462.78
02.01.2021;1462.78
03.01.2021;1462.78
04.01.2021;1462.78
05.01.2021;1462.78
06.01.2021;1462.79
07.01.2021;1462.79
08.01.2021;1462.79
09.01.2021;1462.8
10.01.2021;1462.8
11.01.2021;1462.8
12.01.2021;1462.8
13.01.2021;1462.8
14.01.2021;1462.81
15.01.2021;1462.82
16.01.2021;1462.82
17.01.2021;1462.82
18.01.2021;1462.84
19.01.2021;1462.85
20.01.2021;1462.85
21.01.2021;1462.84
22.01.2021;1462.86
23.01.2021;1462.88
24.01.2021;1462.88
25.01.2021;1462.9
26.01.2021;1462.9
27.01.2021;1462.9
28.01.2021;1462.9
29.01.2021;1462.91
30.01.2021;1462.93
31.01.2021;1462.94
01.02.2021;1462.94
02.02.2021;1462.93
03.02.2021;1462.92
04.02.2021;1462.92
05.02.2021;1462.93
06.02.2021;1462.94
07.02.2021;1462.94
08.02.2021;1462.93
09.02.2021;1462.93
10.02.2021;1462.93
11.02.2021;1462.95
12.02.2021;1462.95
13.02.2021;1462.95
14.02.2021;1462.95
15.02.2021;1462.96
16.02.2021;1462.94
17.02.2021;1462.94
18.02.2021;1462.94
19.02.2021;1462.95
20.02.2021;1462.95
21.02.2021;1462.96
22.02.2021;1462.95
23.02.2021;1462.94
24.02.2021;1462.96
25.02.2021;1462.96
26.02.2021;1462.97
27.02.2021;1462.98
28.02.2021;1462.98
01.03.2021;1462.97
02.03.2021;1462.98
03.03.2021;1462.98
04.03.2021;1462.97
05.03.2021;1462.97
06.03.2021;1462.96
07.03.2021;1462.96
08.03.2021;1462.96
09.03.2021;1462.96
10.03.2021;1462.96
11.03.2021;1462.96
12.03.2021;1462.96
13.03.2021;1462.96
14.03.2021;1462.96
15.03.2021;1462.96
16.03.2021;1462.96
17.03.2021;1462.97
18.03.2021;1463
19.03.2021;1462.99
20.03.2021;1462.98
21.03.2021;1462.98
22.03.2021;1463
23.03.2021;1463.02
24.03.2021;1463
25.03.2021;1462.98
26.03.2021;1462.96
27.03.2021;1462.95
28.03.2021;1462.96
29.03.2021;1462.98
30.03.2021;1462.98
31.03.2021;1462.97
01.04.2021;1462.96
02.04.2021;1462.95
03.04.2021;1462.95
04.04.2021;1462.95
05.04.2021;1462.96
06.04.2021;1462.98
07.04.2021;1462.98
08.04.2021;1462.97
09.04.2021;1462.97
10.04.2021;1462.97
11.04.2021;1462.97
12.04.2021;1462.97
13.04.2021;1462.99
14.04.2021;1462.99
15.04.2021;1463
16.04.2021;1463
17.04.2021;1463.02
18.04.2021;1463.02
19.04.2021;1463.02
20.04.2021;1463.03
21.04.2021;1463.04
22.04.2021;1463.02
23.04.2021;1463
24.04.2021;1463
25.04.2021;1463
26.04.2021;1463
27.04.2021;1463.02
28.04.2021;1463.02
29.04.2021;1463.02
30.04.2021;1463.02
01.05.2021;1463.01
02.05.2021;1463.01
03.05.2021;1463.01
06.08.2021;1462.85
07.08.2021;1462.85
08.08.2021;1462.85
09.08.2021;1462.85
10.08.2021;1462.86
11.08.2021;1462.86
12.08.2021;1462.85
13.08.2021;1462.86
14.08.2021;1462.86
15.08.2021;1462.86
16.08.2021;1462.86
17.08.2021;1462.87
18.08.2021;1462.86
19.08.2021;1462.85
20.08.2021;1462.87
21.08.2021;1462.87
22.08.2021;1462.87
23.08.2021;1462.85
24.08.2021;1462.85
25.08.2021;1462.87
26.08.2021;1462.85
27.08.2021;1462.84
28.08.2021;1462.84
29.08.2021;1462.83
30.08.2021;1462.83
31.08.2021;1462.81
01.09.2021;1462.8
02.09.2021;1462.8
03.09.2021;1462.8
04.09.2021;1462.8
05.09.2021;1462.79
06.09.2021;1462.79
07.09.2021;1462.79
08.09.2021;1462.79
09.09.2021;1462.8
10.09.2021;1462.79
11.09.2021;1462.78
12.09.2021;1462.78
13.09.2021;1462.77
14.09.2021;1462.77
15.09.2021;1462.76
16.09.2021;1462.77
17.09.2021;1462.77
18.09.2021;1462.77
19.09.2021;1462.78
20.09.2021;1462.77
21.09.2021;1462.76
22.09.2021;1462.76
23.09.2021;1462.76
24.09.2021;1462.76
25.09.2021;1462.78
26.09.2021;1462.77
27.09.2021;1462.77
28.09.2021;1462.76
29.09.2021;1462.76
30.09.2021;1462.77
01.10.2021;1462.76
02.10.2021;1462.77
03.10.2021;1462.77
04.10.2021;1462.76
05.10.2021;1462.76
06.10.2021;1462.75
07.10.2021;1462.75
08.10.2021;1462.75
09.10.2021;1462.75
10.10.2021;1462.76
11.10.2021;1462.77
12.10.2021;1462.77
13.10.2021;1462.79
14.10.2021;1462.79
15.10.2021;1462.78
16.10.2021;1462.77
17.10.2021;1462.78
18.10.2021;1462.78
19.10.2021;1462.78
20.10.2021;1462.79
21.10.2021;1462.78
22.10.2021;1462.77
23.10.2021;1462.77
24.10.2021;1462.77
25.10.2021;1462.77
26.10.2021;1462.77
27.10.2021;1462.76
28.10.2021;1462.78
29.10.2021;1462.78
30.10.2021;1462.77
31.10.2021;1462.77
01.11.2021;1462.78
02.11.2021;1462.78
03.11.2021;1462.79
04.11.2021;1462.79
05.11.2021;1462.8
06.11.2021;1462.82
07.11.2021;1462.81
08.11.2021;1462.8
09.11.2021;1462.79
10.11.2021;1462.81
11.11.2021;1462.8
12.11.2021;1462.82
13.11.2021;1462.81
14.11.2021;1462.83
15.11.2021;1462.82
16.11.2021;1462.8
17.11.2021;1462.81
18.11.2021;1462.81
19.11.2021;1462.8
20.11.2021;1462.81
21.11.2021;1462.82
22.11.2021;1462.82
23.11.2021;1462.82
24.11.2021;1462.82
25.11.2021;1462.81
26.11.2021;1462.83
27.11.2021;1462.82
28.11.2021;1462.81
29.11.2021;1462.81
30.11.2021;1462.8
01.12.2021;1462.8
02.12.2021;1462.8
03.12.2021;1462.79
04.12.2021;1462.78
05.12.2021;1462.78
06.12.2021;1462.78
07.12.2021;1462.78
08.12.2021;1462.78
09.12.2021;1462.78
10.12.2021;1462.77
11.12.2021;1462.76
12.12.2021;1462.76
13.12.2021;1462.76
14.12.2021;1462.78
15.12.2021;1462.76
16.12.2021;1462.78
17.12.2021;1462.77
18.12.2021;1462.76
19.12.2021;1462.76
20.12.2021;1462.76
21.12.2021;1462.77
22.12.2021;1462.78
23.12.2021;1462.79
24.12.2021;1462.77
25.12.2021;1462.77
26.12.2021;1462.77
27.12.2021;1462.77
28.12.2021;1462.77
29.12.2021;1462.76
30.12.2021;1462.76
31.12.2021;1462.77
01.01.2022;1462.79
02.01.2022;1462.79
03.01.2022;1462.78
04.01.2022;1462.78
05.01.2022;1462.79
06.01.2022;1462.79
07.01.2022;1462.78
08.01.2022;1462.78
09.01.2022;1462.78
10.01.2022;1462.8
11.01.2022;1462.8
12.01.2022;1462.81
13.01.2022;1462.81
14.01.2022;1462.79
15.01.2022;1462.79
16.01.2022;1462.81
17.01.2022;1462.79
18.01.2022;1462.78
19.01.2022;1462.78
20.01.2022;1462.78
21.01.2022;1462.77
22.01.2022;1462.78
23.01.2022;1462.77
24.01.2022;1462.77
25.01.2022;1462.79
26.01.2022;1462.78
27.01.2022;1462.79
28.01.2022;1462.78
29.01.2022;1462.82
30.01.2022;1462.8
31.01.2022;1462.83
01.02.2022;1462.85
02.02.2022;1462.86
03.02.2022;1462.87
04.02.2022;1462.86
05.02.2022;1462.87
06.02.2022;1462.87
07.02.2022;1462.9
08.02.2022;1462.89
09.02.2022;1462.88
10.02.2022;1462.88
11.02.2022;1462.89
12.02.2022;1462.9
13.02.2022;1462.89
14.02.2022;1462.9
15.02.2022;1462.9
16.02.2022;1462.9
17.02.2022;1462.9
18.02.2022;1462.9
19.02.2022;1462.92
20.02.2022;1462.91
21.02.2022;1462.91
22.02.2022;1462.92
23.02.2022;1462.91
24.02.2022;1462.93
25.02.2022;1462.95
26.02.2022;1462.94
27.02.2022;1462.94
28.02.2022;1462.94
01.03.2022;1462.94
02.03.2022;1462.96
03.03.2022;1462.95
04.03.2022;1462.95
05.03.2022;1462.95
06.03.2022;1462.95
07.03.2022;1462.96
08.03.2022;1462.96
09.03.2022;1462.96
10.03.2022;1462.96
11.03.2022;1462.96
12.03.2022;1462.96
13.03.2022;1462.97
14.03.2022;1462.96
15.03.2022;1462.97
16.03.2022;1462.97
17.03.2022;1462.97
18.03.2022;1462.97
19.03.2022;1462.97
20.03.2022;1462.98
21.03.2022;1462.98
22.03.2022;1462.98
23.03.2022;1462.98
24.03.2022;1462.98
25.03.2022;1462.99
26.03.2022;1462.99
27.03.2022;1462.99
28.03.2022;1462.99
29.03.2022;1463
30.03.2022;1463
31.03.2022;1463
01.04.2022;1463
02.04.2022;1463.03
03.04.2022;1463.05
04.04.2022;1463.04
05.04.2022;1463.04
06.04.2022;1463.04
07.04.2022;1463.03
08.04.2022;1463.05
09.04.2022;1463.04
10.04.2022;1463.04
11.04.2022;1463.03
12.04.2022;1463.03
13.04.2022;1463.02
14.04.2022;1463.03
15.04.2022;1463.03
16.04.2022;1463.03
17.04.2022;1463.05
18.04.2022;1463.05
19.04.2022;1463.04
20.04.2022;1463.04
21.04.2022;1463.05
22.04.2022;1463.05
23.04.2022;1463.03
24.04.2022;1463.05
25.04.2022;1463.06
26.04.2022;1463.05
27.04.2022;1463.07
28.04.2022;1463.09
29.04.2022;1463.1
30.04.2022;1463.08
01.05.2022;1463.08
02.05.2022;1463.08
03.05.2022;1463.08
04.05.2022;1463.08
05.05.2022;1463.08
06.05.2022;1463.08
07.05.2022;1463.09
08.05.2022;1463.12
09.05.2022;1463.12
10.05.2022;1463.1
11.05.2022;1463.1
12.05.2022;1463.09
13.05.2022;1463.09
14.05.2022;1463.09
15.05.2022;1463.09
16.05.2022;1463.09
17.05.2022;1463.09
18.05.2022;1463.09
19.05.2022;1463.11
20.05.2022;1463.12
21.05.2022;1463.12
