ind;press;temp
6173;268.0123559;24.968
6174;268.0573559;24.967
6175;268.0663559;24.967
6176;268.0573559;24.967
6177;268.1113559;24.967
6178;268.1923559;24.967
6179;268.2913559;24.969
6180;268.3533559;24.97
6181;268.4073559;24.967
6182;268.4433559;24.969
6183;268.5063559;24.967
6184;268.5063559;24.969
6185;268.5153559;24.969
6186;268.6053559;24.967
6187;268.7213559;24.967
6188;268.7933559;24.971
6189;268.8563559;24.973
6190;268.9733559;24.973
6191;269.0803559;24.973
6192;269.1343559;24.976
6193;269.2063559;24.977
6194;269.1883559;24.974
6195;269.1253559;24.974
6196;269.1163559;24.976
6197;269.0803559;24.976
6198;269.0983559;24.974
6199;269.1433559;24.975
6200;269.2333559;24.974
6201;269.3323559;24.976
6202;269.4483559;24.976
6203;269.5653559;24.979
6204;269.5923559;24.98
6205;269.6013559;24.984
6206;269.5653559;24.983
6207;269.5293559;24.983
6208;269.5203559;24.982
6209;269.5563559;24.982
6210;269.5833559;24.982
6211;269.7273559;24.984
6212;269.8433559;24.983
6213;269.9423559;24.985
6214;269.9693559;24.986
6215;270.0413559;24.985
6216;270.0593559;24.987
6217;270.0773559;24.986
6218;270.0593559;24.986
6219;270.1043559;24.985
6220;270.2023559;24.985
6221;270.2563559;24.985
6222;270.2923559;24.985
6223;270.3553559;24.985
6224;270.3553559;24.986
6225;270.3463559;24.985
6226;270.3823559;24.986
6227;270.5263559;24.985
6228;270.6063559;24.987
6229;270.6963559;24.987
6230;270.7143559;24.986
6231;270.7143559;24.985
6232;270.7233559;24.987
6233;270.7683559;24.985
6234;270.8403559;24.986
6235;270.8943559;24.986
6236;270.9113559;24.985
6237;270.9743559;24.986
6238;271.0013559;24.986
6239;270.9923559;24.986
6240;271.0193559;24.987
6241;271.0373559;24.986
6242;271.1093559;24.986
6243;271.1993559;24.986
6244;271.2353559;24.985
6245;271.3153559;24.987
6246;271.3243559;24.986
6247;271.3693559;24.985
6248;271.3873559;24.986
6249;271.4053559;24.987
6250;271.5223559;24.986
6251;271.5673559;24.986
6252;271.5943559;24.986
6253;271.6293559;24.986
6254;271.6473559;24.986
6255;271.6123559;24.987
6256;271.6383559;24.986
6257;271.7013559;24.985
6258;271.7463559;24.986
6259;271.8813559;24.985
6260;271.9263559;24.986
6261;271.9443559;24.986
6262;271.9263559;24.986
6263;271.8633559;24.987
6264;271.8993559;24.985
6265;271.9443559;24.986
6266;272.0333559;24.987
6267;272.1503559;24.986
6268;272.1953559;24.985
6269;272.2673559;24.987
6270;272.3123559;24.988
6271;272.3123559;24.991
6272;272.2853559;24.99
6273;272.3303559;24.989
6274;272.3653559;24.988
6275;272.4283559;24.99
6276;272.5183559;24.99
6277;272.5543559;24.992
6278;272.6083559;24.993
6279;272.6443559;24.993
6280;272.6173559;24.993
6281;272.6083559;24.992
6282;272.6803559;24.992
6283;272.7333559;24.992
6284;272.8413559;24.993
6285;272.9133559;24.995
6286;272.9583559;24.992
6287;273.0213559;24.992
6288;273.0213559;24.994
6289;273.0843559;24.995
6290;273.1913559;24.995
6291;273.2093559;24.992
6292;273.2453559;24.993
6293;273.2903559;24.995
6294;273.2723559;24.993
6295;273.2273559;24.993
6296;273.1733559;24.992
6297;273.2183559;24.992
6298;273.2993559;24.991
6299;273.4603559;24.996
6300;273.5683559;24.999
6301;273.6583559;25.002
6302;273.7123559;25.003
6303;273.7393559;25.003
6304;273.7123559;25.004
6305;273.6673559;25.004
6306;273.5773559;25.002
6307;273.5503559;25.002
6308;273.5953559;25.003
6309;273.7483559;25.001
6310;273.9183559;25.004
6311;274.0083559;25.003
6312;274.0893559;25.002
6313;274.1523559;25.005
6314;274.1883559;25.005
6315;274.1163559;25.004
6316;274.1343559;25.004
6317;274.1963559;25.004
6318;274.2143559;25.004
6319;274.3223559;25.004
6320;274.4213559;25.002
6321;274.5383559;25.005
6322;274.6003559;25.004
6323;274.6723559;25.003
6324;274.7083559;25.004
6325;274.7443559;25.005
6326;274.7713559;25.005
6327;274.7803559;25.005
6328;274.8343559;25.003
6329;274.8523559;25.003
6330;274.8973559;25.003
6331;274.9863559;25.003
6332;275.0493559;25.004
6333;275.1663559;25.003
6334;275.2563559;25.006
6335;275.3453559;25.004
6336;275.3543559;25.005
6337;275.3453559;25.002
6338;275.3543559;25.003
6339;275.3003559;25.005
6340;275.2923559;25.005
6341;275.3093559;25.005
6342;275.3903559;25.005
6343;275.4893559;25.005
6344;275.6063559;25.004
6345;275.7223559;25.005
6346;275.7583559;25.004
6347;275.7583559;25.004
6348;275.7403559;25.003
6349;275.7313559;25.005
6350;275.7133559;25.004
6351;275.7223559;25.005
6352;275.8303559;25.005
6353;275.9653559;25.005
6354;276.0723559;25.003
6355;276.1803559;25.005
6356;276.2163559;25.004
6357;276.2163559;25.004
6358;276.1893559;25.005
6359;276.2253559;25.003
6360;276.2523559;25.004
6361;276.3243559;25.006
6362;276.4223559;25.004
6363;276.4583559;25.004
6364;276.4853559;25.006
6365;276.5123559;25.002
6366;276.5753559;25.005
6367;276.6113559;25.005
6368;276.7103559;25.002
6369;276.7813559;25.005
6370;276.8353559;25.005
6371;276.8893559;25.003
6372;276.9253559;25.004
6373;276.9163559;25.006
6374;276.9433559;25.005
6375;276.9703559;25.004
6376;277.0063559;25.005
6377;277.0963559;25.006
6378;277.1053559;25.005
6379;277.2033559;25.005
6380;277.2123559;25.004
6381;277.2393559;25.002
6382;277.2663559;25.005
6383;277.3203559;25.004
6384;277.4193559;25.005
6385;277.4913559;25.006
6386;277.6073559;25.004
6387;277.7333559;25.008
6388;277.7963559;25.003
6389;277.7963559;25.003
6390;277.7783559;25.003
6391;277.7153559;25.004
6392;277.6793559;25.005
6393;277.7513559;25.005
6394;277.8143559;25.003
6395;277.9123559;25.005
6396;278.0383559;25.004
6397;278.1193559;25.006
6398;278.1733559;25.004
6399;278.1913559;25.005
6400;278.2633559;25.005
6401;278.2363559;25.005
6402;278.2183559;25.005
6403;278.2363559;25.004
6404;278.2983559;25.003
6405;278.3973559;25.004
6406;278.4873559;25.005
6407;278.5143559;25.003
6408;278.5233559;25.006
6409;278.5143559;25.005
6410;278.5593559;25.006
6411;278.5683559;25.005
6412;278.6403559;25.004
6413;278.6933559;25.003
6414;278.7833559;25.006
6415;278.8733559;25.008
6416;278.9453559;25.013
6417;278.9993559;25.016
6418;279.0973559;25.017
6419;279.1873559;25.019
6420;279.2233559;25.019
6421;279.1783559;25.019
6422;279.1243559;25.018
6423;279.0793559;25.017
6424;279.1063559;25.016
6425;279.1423559;25.019
6426;279.1423559;25.018
6427;279.2323559;25.017
6428;279.3583559;25.019
6429;279.4743559;25.016
6430;279.5463559;25.019
6431;279.6003559;25.018
6432;279.6723559;25.018
6433;279.7353559;25.018
6434;279.8063559;25.017
6435;279.8243559;25.017
6436;279.7793559;25.018
6437;279.7353559;25.016
6438;279.7353559;25.018
6439;279.7703559;25.018
6440;279.8603559;25.016
6441;279.9503559;25.018
6442;280.0403559;25.018
6443;280.1473559;25.018
6444;280.2823559;25.018
6445;280.3543559;25.019
6446;280.3183559;25.019
6447;280.2733559;25.018
6448;280.2643559;25.017
6449;280.2553559;25.017
6450;280.1833559;25.018
6451;280.2193559;25.018
6452;280.3543559;25.018
6453;280.4353559;25.019
6454;280.5073559;25.019
6455;280.6143559;25.019
6456;280.6683559;25.019
6457;280.7223559;25.019
6458;280.6953559;25.019
6459;280.7223559;25.019
6460;280.7853559;25.02
6461;280.7853559;25.019
6462;280.7943559;25.02
6463;280.8393559;25.019
6464;280.8753559;25.018
6465;280.8923559;25.021
6466;280.9283559;25.018
6467;280.9913559;25.019
6468;281.0633559;25.019
6469;281.1083559;25.018
6470;281.1983559;25.019
6471;281.2343559;25.02
6472;281.1983559;25.021
6473;281.1533559;25.021
6474;281.1893559;25.019
6475;281.1713559;25.019
6476;281.1893559;25.019
6477;281.2693559;25.019
6478;281.3413559;25.021
6479;281.4853559;25.022
6480;281.5753559;25.023
6481;281.5933559;25.022
6482;281.5393559;25.024
6483;281.4943559;25.022
6484;281.5033559;25.022
6485;281.4853559;25.024
6486;281.5663559;25.023
6487;281.5843559;25.022
6488;281.6823559;25.022
6489;281.7993559;25.021
6490;281.8623559;25.024
6491;281.8713559;25.024
6492;281.9253559;25.022
6493;281.9073559;25.023
6494;281.8893559;25.022
6495;281.8623559;25.025
6496;281.8533559;25.023
6497;281.8983559;25.023
6498;281.9793559;25.024
6499;282.0503559;25.024
6500;282.1583559;25.024
6501;282.2033559;25.025
6502;282.2303559;25.024
6503;282.2573559;25.024
6504;282.2933559;25.022
6505;282.3293559;25.021
6506;282.4363559;25.022
6507;282.4633559;25.023
6508;282.4543559;25.022
6509;282.4993559;25.024
6510;282.4723559;25.022
6511;282.5803559;25.023
6512;282.5803559;25.022
6513;282.6793559;25.024
6514;282.7683559;25.024
6515;282.8403559;25.024
6516;282.9123559;25.024
6517;282.9483559;25.023
6518;283.0113559;25.024
6519;283.0383559;25.022
6520;283.1283559;25.023
6521;283.1903559;25.022
6522;283.2533559;25.025
6523;283.3253559;25.022
6524;283.2983559;25.023
6525;283.2713559;25.023
6526;283.2713559;25.022
6527;283.3343559;25.023
6528;283.3973559;25.022
6529;283.4873559;25.024
6530;283.6033559;25.022
6531;283.6753559;25.025
6532;283.6933559;25.024
6533;283.6843559;25.024
6534;283.6573559;25.023
6535;283.6843559;25.023
6536;283.7563559;25.022
6537;283.8733559;25.022
6538;283.9983559;25.024
6539;284.0613559;25.024
6540;284.0973559;25.025
6541;284.1333559;25.024
6542;284.0793559;25.024
6543;284.0973559;25.024
6544;284.1153559;25.022
6545;284.2143559;25.023
6546;284.3033559;25.022
6547;284.3843559;25.025
6548;284.4293559;25.024
6549;284.4293559;25.024
6550;284.4923559;25.022
6551;284.5283559;25.024
6552;284.6533559;25.024
6553;284.7163559;25.026
6554;284.7163559;25.029
6555;284.7343559;25.031
6556;284.7253559;25.03
6557;284.7073559;25.031
6558;284.6983559;25.028
6559;284.7523559;25.028
6560;284.8603559;25.029
6561;284.9683559;25.035
6562;285.0663559;25.038
6563;285.1383559;25.039
6564;285.1833559;25.041
6565;285.1653559;25.04
6566;285.1113559;25.038
6567;285.1023559;25.039
6568;285.1203559;25.041
6569;285.1743559;25.037
6570;285.1923559;25.037
6571;285.3273559;25.039
6572;285.4703559;25.04
6573;285.5423559;25.042
6574;285.6143559;25.041
6575;285.6773559;25.041
6576;285.7313559;25.04
6577;285.7403559;25.043
6578;285.8023559;25.042
6579;285.8023559;25.042
6580;285.8023559;25.042
6581;285.8023559;25.042
6582;285.8023559;25.042
6583;285.8923559;25.043
6584;285.9463559;25.042
6585;286.1083559;25.043
6586;286.2333559;25.043
6587;286.3053559;25.042
6588;286.3053559;25.043
6589;286.2783559;25.041
6590;286.2603559;25.043
6591;286.2513559;25.043
6592;286.2963559;25.042
6593;286.3413559;25.042
6594;286.4493559;25.044
6595;286.5833559;25.044
6596;286.6913559;25.041
6597;286.7723559;25.043
6598;286.7903559;25.041
6599;286.8173559;25.042
6600;286.8263559;25.042
6601;286.8353559;25.042
6602;286.8263559;25.042
6603;286.8893559;25.043
6604;286.9603559;25.042
6605;287.0503559;25.042
6606;287.1673559;25.042
6607;287.1583559;25.042
6608;287.2033559;25.043
6609;287.2573559;25.041
6610;287.2573559;25.042
6611;287.3013559;25.042
6612;287.3643559;25.042
6613;287.3553559;25.041
6614;287.4093559;25.042
6615;287.4903559;25.041
6616;287.4813559;25.043
6617;287.5083559;25.043
6618;287.5443559;25.044
6619;287.6163559;25.042
6620;287.7143559;25.044
6621;287.7593559;25.043
6622;287.8223559;25.042
6623;287.8583559;25.042
6624;287.8943559;25.044
6625;287.9303559;25.044
6626;288.0293559;25.042
6627;288.0823559;25.041
6628;288.1003559;25.044
6629;288.1093559;25.041
6630;288.0643559;25.042
6631;288.0913559;25.043
6632;288.1363559;25.044
6633;288.1993559;25.043
6634;288.3163559;25.041
6635;288.4063559;25.042
6636;288.4773559;25.042
6637;288.4953559;25.043
6638;288.5313559;25.042
6639;288.5403559;25.043
6640;288.5313559;25.042
6641;288.5133559;25.042
6642;288.5943559;25.041
6643;288.6843559;25.043
6644;288.7653559;25.042
6645;288.8453559;25.043
6646;288.9173559;25.044
6647;288.9803559;25.043
6648;289.0523559;25.041
6649;289.1693559;25.042
6650;289.2043559;25.043
6651;289.1963559;25.043
6652;289.1603559;25.044
6653;289.1243559;25.044
6654;289.1423559;25.045
6655;289.1783559;25.041
6656;289.2493559;25.044
6657;289.3573559;25.044
6658;289.4743559;25.049
6659;289.6263559;25.055
6660;289.6893559;25.055
6661;289.6893559;25.057
6662;289.6803559;25.056
6663;289.6353559;25.057
6664;289.5993559;25.055
6665;289.5993559;25.057
6666;289.6713559;25.055
6667;289.7973559;25.054
6668;289.9143559;25.054
6669;289.9853559;25.056
6670;290.1023559;25.057
6671;290.1203559;25.056
6672;290.1743559;25.058
6673;290.2013559;25.055
6674;290.1473559;25.057
6675;290.1563559;25.054
6676;290.1743559;25.057
6677;290.2193559;25.057
6678;290.3183559;25.055
6679;290.4073559;25.056
6680;290.5243559;25.057
6681;290.6323559;25.057
6682;290.7133559;25.056
6683;290.6863559;25.057
6684;290.6413559;25.058
6685;290.5963559;25.055
6686;290.5963559;25.056
6687;290.6233559;25.057
6688;290.6773559;25.057
6689;290.7933559;25.057
6690;290.9283559;25.057
6691;290.9913559;25.057
6692;291.0813559;25.057
6693;291.1073559;25.058
6694;291.1073559;25.057
6695;291.0903559;25.057
6696;291.1343559;25.057
6697;291.2153559;25.058
6698;291.2693559;25.057
6699;291.2963559;25.058
6700;291.3863559;25.056
6701;291.4583559;25.057
6702;291.5113559;25.056
6703;291.6013559;25.057
6704;291.6733559;25.057
6705;291.6823559;25.057
6706;291.6913559;25.058
6707;291.6463559;25.057
6708;291.6553559;25.058
6709;291.6823559;25.057
6710;291.7093559;25.056
6711;291.7813559;25.057
6712;291.8703559;25.058
6713;292.0143559;25.058
6714;292.0683559;25.057
6715;292.1313559;25.058
6716;292.1673559;25.058
6717;292.1223559;25.057
6718;292.0863559;25.058
6719;292.1043559;25.058
6720;292.2033559;25.058
6721;292.2923559;25.062
6722;292.3913559;25.068
6723;292.4363559;25.067
6724;292.5353559;25.068
6725;292.6163559;25.07
6726;292.6423559;25.07
6727;292.6333559;25.07
6728;292.6783559;25.071
6729;292.6423559;25.069
6730;292.6513559;25.07
6731;292.7053559;25.068
6732;292.7683559;25.07
6733;292.8133559;25.068
6734;292.9033559;25.07
6735;293.0023559;25.071
6736;293.0733559;25.071
6737;293.0643559;25.071
6738;293.1003559;25.07
6739;293.0373559;25.071
6740;293.0193559;25.071
6741;293.0463559;25.068
6742;293.0913559;25.07
6743;293.1723559;25.07
6744;293.2353559;25.069
6745;293.3343559;25.07
6746;293.3963559;25.07
6747;293.4773559;25.07
6748;293.5583559;25.071
6749;293.5403559;25.071
6750;293.5853559;25.071
6751;293.6303559;25.071
6752;293.6573559;25.07
6753;293.6663559;25.071
6754;293.6483559;25.071
6755;293.5943559;25.068
6756;293.5853559;25.07
6757;293.6573559;25.071
6758;293.6843559;25.071
6759;293.7743559;25.07
6760;293.9353559;25.07
6761;293.9983559;25.069
6762;294.0973559;25.07
6763;294.1153559;25.071
6764;294.1773559;25.071
6765;294.1243559;25.072
6766;294.1333559;25.073
6767;294.1333559;25.071
6768;294.1683559;25.071
6769;294.2673559;25.07
6770;294.3843559;25.071
6771;294.4923559;25.073
6772;294.5193559;25.072
6773;294.5283559;25.072
6774;294.5373559;25.073
6775;294.5283559;25.072
6776;294.5453559;25.072
6777;294.5813559;25.071
6778;294.6083559;25.074
6779;294.6713559;25.071
6780;294.7163559;25.074
6781;294.7793559;25.075
6782;294.8063559;25.077
6783;294.8693559;25.078
6784;294.8963559;25.077
6785;294.9583559;25.082
6786;294.9493559;25.081
6787;295.0123559;25.081
6788;295.0303559;25.082
6789;294.9673559;25.08
6790;294.9143559;25.08
6791;294.9583559;25.08
6792;294.9943559;25.081
6793;295.0843559;25.082
6794;295.1833559;25.08
6795;295.2553559;25.08
6796;295.3003559;25.08
6797;295.3443559;25.083
6798;295.3443559;25.08
6799;295.3983559;25.082
6800;295.4883559;25.084
6801;295.5243559;25.081
6802;295.6233559;25.081
6803;295.6863559;25.083
6804;295.7033559;25.082
6805;295.7393559;25.082
6806;295.6863559;25.081
6807;295.6863559;25.084
6808;295.6773559;25.081
6809;295.7303559;25.08
6810;295.7933559;25.08
6811;295.8653559;25.08
6812;295.9553559;25.08
6813;295.9913559;25.083
6814;296.0453559;25.084
6815;296.0633559;25.086
6816;296.1433559;25.087
6817;296.1793559;25.087
6818;296.2333559;25.088
6819;296.2513559;25.09
6820;296.2333559;25.09
6821;296.2063559;25.09
6822;296.1703559;25.089
6823;296.2873559;25.09
6824;296.3413559;25.091
6825;296.4493559;25.091
6826;296.5203559;25.09
6827;296.5923559;25.091
6828;296.6733559;25.091
6829;296.6733559;25.091
6830;296.6553559;25.093
6831;296.6373559;25.089
6832;296.5653559;25.088
6833;296.5113559;25.09
6834;296.5653559;25.091
6835;296.6373559;25.091
6836;296.6733559;25.091
6837;296.7363559;25.089
6838;296.8263559;25.088
6839;296.8353559;25.091
6840;296.8883559;25.091
6841;296.9963559;25.09
6842;297.0323559;25.09
6843;297.0503559;25.093
6844;297.0863559;25.09
6845;297.0953559;25.091
6846;297.1403559;25.091
6847;297.2123559;25.096
6848;297.2563559;25.096
6849;297.3823559;25.098
6850;297.4543559;25.1
6851;297.4813559;25.099
6852;297.5263559;25.097
6853;297.4723559;25.099
6854;297.4453559;25.099
6855;297.4453559;25.1
6856;297.5083559;25.099
6857;297.6153559;25.099
6858;297.6693559;25.1
6859;297.7413559;25.099
6860;297.7773559;25.099
6861;297.8223559;25.099
6862;297.8583559;25.1
6863;297.8403559;25.099
6864;297.8853559;25.099
6865;297.8853559;25.099
6866;297.9753559;25.1
6867;298.0463559;25.098
6868;298.1273559;25.098
6869;298.1183559;25.099
6870;298.1543559;25.1
6871;298.3073559;25.099
6872;298.3163559;25.099
6873;298.2713559;25.1
6874;298.3163559;25.099
6875;298.2983559;25.099
6876;298.3523559;25.101
6877;298.3703559;25.1
6878;298.4323559;25.1
6879;298.5223559;25.101
6880;298.6033559;25.104
6881;298.6483559;25.107
6882;298.6843559;25.107
6883;298.6663559;25.11
6884;298.6753559;25.11
6885;298.6573559;25.109
6886;298.6663559;25.109
6887;298.7733559;25.107
6888;298.8993559;25.11
6889;298.9623559;25.11
6890;298.9803559;25.111
6891;299.0163559;25.108
6892;298.9983559;25.11
6893;299.0883559;25.107
6894;299.1063559;25.11
6895;299.1773559;25.114
6896;299.2493559;25.117
6897;299.3213559;25.12
6898;299.2583559;25.119
6899;299.2763559;25.119
6900;299.3843559;25.12
6901;299.4113559;25.12
6902;299.4923559;25.121
6903;299.5543559;25.12
6904;299.5543559;25.123
6905;299.5543559;25.122
6906;299.5363559;25.122
6907;299.4653559;25.12
6908;299.5543559;25.12
6909;299.6263559;25.121
6910;299.8063559;25.127
6911;299.8693559;25.133
6912;299.9223559;25.136
6913;300.0033559;25.139
6914;300.0843559;25.139
6915;300.1383559;25.141
6916;300.1833559;25.144
6917;300.2283559;25.152
6918;300.2733559;25.155
6919;300.2373559;25.155
6920;300.2733559;25.156
6921;300.2993559;25.156
6922;300.3083559;25.156
6923;300.2823559;25.155
6924;300.3083559;25.156
6925;300.3713559;25.159
6926;300.4523559;25.168
6927;300.5153559;25.174
6928;300.5963559;25.176
6929;300.6323559;25.176
6930;300.6503559;25.18
6931;300.6853559;25.179
6932;300.7033559;25.179
6933;300.7843559;25.179
6934;300.8473559;25.183
6935;300.8923559;25.185
6936;300.9373559;25.185
6937;300.9103559;25.184
6938;300.9643559;25.184
6939;300.9463559;25.181
6940;301.0183559;25.185
6941;301.0803559;25.189
6942;301.1613559;25.194
6943;301.2153559;25.194
6944;301.3053559;25.194
6945;301.3233559;25.194
6946;301.2783559;25.195
6947;301.3143559;25.194
6948;301.3233559;25.194
6949;301.3503559;25.194
6950;301.4133559;25.196
6951;301.4403559;25.197
6952;301.4403559;25.196
6953;301.5023559;25.197
6954;301.5653559;25.197
6955;301.6193559;25.204
6956;301.6553559;25.207
6957;301.7813559;25.208
6958;301.8973559;25.212
6959;302.0053559;25.217
6960;302.0053559;25.218
6961;301.9873559;25.219
6962;301.9333559;25.217
6963;301.9153559;25.215
6964;301.8613559;25.214
6965;301.8973559;25.213
6966;301.9693559;25.213
6967;302.0593559;25.215
6968;302.2123559;25.223
6969;302.2833559;25.227
6970;302.2743559;25.229
6971;302.2923559;25.23
6972;302.2563559;25.225
6973;302.2203559;25.226
6974;302.2653559;25.225
6975;302.3193559;25.223
6976;302.3913559;25.228
6977;302.5173559;25.233
6978;302.5983559;25.237
6979;302.6603559;25.241
6980;302.6963559;25.241
6981;302.6963559;25.243
6982;302.7413559;25.243
6983;302.7863559;25.243
6984;302.7323559;25.244
6985;302.7233559;25.24
6986;302.7863559;25.243
6987;302.7953559;25.243
6988;302.8853559;25.243
6989;302.9923559;25.246
6990;303.0553559;25.25
6991;303.1183559;25.249
6992;303.1543559;25.25
6993;303.1813559;25.25
6994;303.1633559;25.251
6995;303.1633559;25.249
6996;303.2083559;25.247
6997;303.2803559;25.249
6998;303.3693559;25.252
6999;303.4773559;25.255
7000;303.5133559;25.259
7001;303.5403559;25.261
7002;303.5763559;25.262
7003;303.6033559;25.262
7004;303.6123559;25.264
7005;303.6033559;25.263
7006;303.6753559;25.262
7007;303.7293559;25.266
7008;303.7643559;25.267
7009;303.7643559;25.269
7010;303.8723559;25.27
7011;303.9353559;25.269
7012;303.9533559;25.269
7013;303.9983559;25.27
7014;304.1593559;25.272
7015;304.1503559;25.272
7016;304.1863559;25.272
7017;304.1863559;25.271
7018;304.1333559;25.27
7019;304.1243559;25.271
7020;304.1153559;25.27
7021;304.1243559;25.272
7022;304.2313559;25.271
7023;304.3393559;25.27
7024;304.4473559;25.276
7025;304.5103559;25.28
7026;304.5453559;25.28
7027;304.4743559;25.28
7028;304.4833559;25.279
7029;304.4563559;25.279
7030;304.4383559;25.276
7031;304.4743559;25.277
7032;304.5273559;25.276
7033;304.6083559;25.277
7034;304.7343559;25.284
7035;304.8243559;25.288
7036;304.9403559;25.29
7037;304.9403559;25.29
7038;304.9313559;25.287
7039;304.8153559;25.288
7040;304.7973559;25.289
7041;304.7613559;25.288
7042;304.8333559;25.289
7043;304.8963559;25.287
7044;304.9943559;25.286
7045;305.0753559;25.287
7046;305.1833559;25.29
7047;305.2193559;25.293
7048;305.2283559;25.294
7049;305.2103559;25.293
7050;305.2013559;25.291
7051;305.1293559;25.289
7052;305.1113559;25.289
7053;305.1113559;25.289
7054;305.1743559;25.29
7055;305.2283559;25.289
7056;305.2993559;25.29
7057;305.4343559;25.293
7058;305.5693559;25.304
7059;305.6413559;25.311
7060;305.6503559;25.313
7061;305.6413559;25.314
7062;305.5963559;25.31
7063;305.5963559;25.311
7064;305.5693559;25.311
7065;305.5333559;25.31
7066;305.5783559;25.31
7067;305.6683559;25.312
7068;305.7303559;25.311
7069;305.8293559;25.312
7070;305.8473559;25.316
7071;305.8923559;25.318
7072;305.9373559;25.322
7073;305.9643559;25.321
7074;306.0003559;25.323
7075;306.0273559;25.324
7076;306.0893559;25.329
7077;306.0623559;25.327
7078;306.0363559;25.324
7079;306.0623559;25.322
7080;306.0803559;25.322
7081;306.1523559;25.319
7082;306.2783559;25.327
7083;306.2873559;25.329
7084;306.3773559;25.333
7085;306.4223559;25.333
7086;306.4663559;25.332
7087;306.4393559;25.333
7088;306.4043559;25.332
7089;306.3683559;25.334
7090;306.4133559;25.332
7091;306.4573559;25.332
7092;306.5563559;25.334
7093;306.5923559;25.331
7094;306.6013559;25.332
7095;306.7093559;25.335
7096;306.7453559;25.339
7097;306.7543559;25.341
7098;306.8083559;25.344
7099;306.7813559;25.345
7100;306.8343559;25.345
7101;306.8523559;25.345
7102;306.9153559;25.347
7103;306.9783559;25.348
7104;307.0953559;25.351
7105;307.1943559;25.352
7106;307.2473559;25.354
7107;307.2923559;25.352
7108;307.3013559;25.351
7109;307.3193559;25.354
7110;307.3643559;25.354
7111;307.3553559;25.354
7112;307.4543559;25.355
7113;307.5803559;25.354
7114;307.6873559;25.355
7115;307.7323559;25.355
7116;307.7233559;25.356
7117;307.7593559;25.357
7118;307.8043559;25.358
7119;307.8673559;25.361
7120;307.9573559;25.364
7121;308.0283559;25.365
7122;308.1363559;25.367
7123;308.1813559;25.37
7124;308.1723559;25.368
7125;308.1633559;25.368
7126;308.1633559;25.368
7127;308.2353559;25.368
7128;308.2713559;25.367
7129;308.3523559;25.367
7130;308.4503559;25.369
7131;308.5673559;25.371
7132;308.6123559;25.374
7133;308.6933559;25.38
7134;308.6843559;25.381
7135;308.7203559;25.381
7136;308.7293559;25.381
7137;308.7913559;25.381
7138;308.8543559;25.382
7139;308.8813559;25.385
7140;308.9983559;25.386
7141;309.1063559;25.389
7142;309.1503559;25.388
7143;309.2043559;25.389
7144;309.2223559;25.391
7145;309.2583559;25.391
7146;309.2943559;25.392
7147;309.3843559;25.393
7148;309.3933559;25.394
7149;309.4203559;25.394
7150;309.5273559;25.399
7151;309.6353559;25.403
7152;309.7253559;25.406
7153;309.7523559;25.407
7154;309.8243559;25.409
7155;309.8693559;25.407
7156;309.9043559;25.408
7157;309.9763559;25.41
7158;309.9943559;25.412
7159;310.0483559;25.416
7160;310.1293559;25.421
7161;310.2463559;25.422
7162;310.2903559;25.425
7163;310.3353559;25.426
7164;310.3803559;25.427
7165;310.4343559;25.427
7166;310.4793559;25.426
7167;310.4613559;25.428
7168;310.5693559;25.426
7169;310.6583559;25.428
7170;310.8023559;25.431
7171;310.9103559;25.432
7172;310.9283559;25.436
7173;310.9913559;25.436
7174;310.9643559;25.436
7175;310.9463559;25.436
7176;310.9643559;25.436
7177;311.0443559;25.432
7178;311.1793559;25.437
7179;311.2693559;25.441
7180;311.3953559;25.446
7181;311.4843559;25.446
7182;311.5293559;25.449
7183;311.5293559;25.451
7184;311.5113559;25.448
7185;311.5473559;25.448
7186;311.6463559;25.448
7187;311.7273559;25.449
7188;311.7993559;25.449
7189;311.9153559;25.451
7190;312.0143559;25.451
7191;312.0863559;25.448
7192;312.1313559;25.451
7193;312.2293559;25.452
7194;312.3373559;25.454
7195;312.3553559;25.453
7196;312.3643559;25.456
7197;312.3373559;25.455
7198;312.3463559;25.456
7199;312.4093559;25.453
7200;312.4543559;25.455
7201;312.5443559;25.461
7202;312.6783559;25.467
7203;312.7233559;25.473
7204;312.7683559;25.475
7205;312.8043559;25.476
7206;312.7953559;25.475
7207;312.8403559;25.475
7208;312.8673559;25.475
7209;312.9303559;25.474
7210;313.0553559;25.477
7211;313.1633559;25.476
7212;313.2263559;25.477
7213;313.3073559;25.478
7214;313.3333559;25.478
7215;313.4143559;25.48
7216;313.4953559;25.481
7217;313.5493559;25.481
7218;313.6213559;25.482
7219;313.6753559;25.482
7220;313.6753559;25.485
7221;313.7373559;25.485
7222;313.7733559;25.486
7223;313.8183559;25.488
7224;313.9083559;25.489
7225;313.9893559;25.492
7226;314.0523559;25.496
7227;314.0883559;25.495
7228;314.0963559;25.495
7229;314.1053559;25.495
7230;314.1053559;25.494
7231;314.1233559;25.497
7232;314.1503559;25.493
7233;314.3033559;25.496
7234;314.4023559;25.497
7235;314.5093559;25.497
7236;314.5453559;25.496
7237;314.5723559;25.497
7238;314.5993559;25.497
7239;314.5723559;25.495
7240;314.5903559;25.498
7241;314.7073559;25.496
7242;314.7703559;25.497
7243;314.8503559;25.505
7244;314.9853559;25.508
7245;315.0483559;25.512
7246;315.1203559;25.514
7247;315.1473559;25.511
7248;315.1023559;25.51
